,z,Omega
62,1.6199999999999868,0.007040033328241933
63,1.6299999999999866,0.007068840109989044
64,1.6399999999999864,0.007097523354099133
65,1.6499999999999861,0.007126080781330597
66,1.659999999999986,0.007154510121685212
67,1.6699999999999857,0.007182809114889509
68,1.6799999999999855,0.007210975510875162
69,1.6899999999999853,0.007239007070258126
70,1.699999999999985,0.007266901564816321
71,1.7099999999999849,0.007294656777965643
72,1.7199999999999847,0.007322270505234129
73,1.7299999999999844,0.007349740554734247
74,1.7399999999999842,0.0073770647476326615
75,1.749999999999984,0.007404240918617898
76,1.7599999999999838,0.007431266916365196
77,1.7699999999999836,0.007458140603998625
78,1.7799999999999834,0.007484859859550219
79,1.7899999999999832,0.007511422576415896
80,1.799999999999983,0.007537826663808051
81,1.8099999999999827,0.007564070047203989
82,1.8199999999999825,0.007590150668793429
83,1.8299999999999823,0.007616066487916451
84,1.839999999999982,0.007641815481503003
85,1.8499999999999819,0.007667395644505278
86,1.8599999999999817,0.007692804990326052
87,1.8699999999999815,0.007718041551242677
88,1.8799999999999812,0.007743103378825871
89,1.889999999999981,0.007767988544353737
90,1.8999999999999808,0.007792695139220655
91,1.9099999999999806,0.007817221275340621
92,1.9199999999999804,0.007841565085545288
93,1.9299999999999802,0.007865724723976156
94,1.93999999999998,0.007889698366471132
95,1.9499999999999797,0.00791348421094486
96,1.9599999999999795,0.007937080477763156
97,1.9699999999999793,0.007960485410110985
98,1.979999999999979,0.007983697274354025
99,1.989999999999979,0.008006714360393678
100,1.9999999999999787,0.008029534982015274
101,2.0099999999999785,0.008052157477229593
102,2.0199999999999783,0.008074580208607096
103,2.029999999999978,0.008096801563605283
104,2.039999999999978,0.00811881995488861
105,2.0499999999999776,0.008140633820641157
106,2.0599999999999774,0.008162241624871695
107,2.069999999999977,0.008183641857711107
108,2.079999999999977,0.00820483303570227
109,2.0899999999999768,0.008225813702081808
110,2.0999999999999766,0.00824658242705416
111,2.1099999999999763,0.008267137808057453
112,2.119999999999976,0.008287478470021266
113,2.129999999999976,0.00830760306561623
114,2.1399999999999757,0.008327510275495234
115,2.1499999999999755,0.008347198808526274
116,2.1599999999999753,0.008366667402016841
117,2.169999999999975,0.008385914821929751
118,2.179999999999975,0.008404939863090334
119,2.1899999999999746,0.008423741349384995
120,2.1999999999999744,0.008442318133951049
121,2.209999999999974,0.008460669099357674
122,2.219999999999974,0.008478793157778124
123,2.229999999999974,0.008496689251153057
124,2.2399999999999736,0.00851435635134486
125,2.2499999999999734,0.008531793460283104
126,2.259999999999973,0.008548999610100968
127,2.269999999999973,0.008565973863262643
128,2.2799999999999727,0.008582715312681705
129,2.2899999999999725,0.008599223081830497
130,2.2999999999999723,0.008615496324840348
131,2.309999999999972,0.008631534226592798
132,2.319999999999972,0.008647336002801664
133,2.3299999999999716,0.008662900900086225
134,2.3399999999999714,0.00867822819603506
135,2.3499999999999712,0.008693317199261148
136,2.359999999999971,0.008708167249447622
137,2.369999999999971,0.008722777717384769
138,2.3799999999999706,0.008737148004997907
139,2.3899999999999704,0.008751277545366327
140,2.39999999999997,0.008765165802733286
141,2.40999999999997,0.008778812272507154
142,2.4199999999999697,0.008792216481253739
143,2.4299999999999695,0.008805377986679746
144,2.4399999999999693,0.008818296377607466
145,2.449999999999969,0.008830971273940903
146,2.459999999999969,0.008843402326623154
147,2.4699999999999687,0.008855589217585296
148,2.4799999999999685,0.008867531659686682
149,2.4899999999999682,0.008879229396646813
150,2.499999999999968,0.00889068220296906
151,2.509999999999968,0.008901889883855792
152,2.5199999999999676,0.008912852275115516
153,2.5299999999999674,0.008923569243061842
154,2.539999999999967,0.00893404068440445
155,2.549999999999967,0.008944266526132134
156,2.5599999999999667,0.008954246725387903
157,2.5699999999999665,0.008963981269336618
158,2.5799999999999663,0.008973470175024627
159,2.589999999999966,0.00898271348923219
160,2.599999999999966,0.008991711288318322
161,2.6099999999999657,0.009000463678058377
162,2.6199999999999655,0.009008970793474473
163,2.6299999999999653,0.009017232798658702
164,2.639999999999965,0.009025249886589586
165,2.649999999999965,0.009033022278941531
166,2.6599999999999646,0.009040550225887612
167,2.6699999999999644,0.009047834005895873
168,2.679999999999964,0.009054873925518967
169,2.689999999999964,0.009061670319177649
170,2.6999999999999638,0.00906822354893799
171,2.7099999999999635,0.009074534004282545
172,2.7199999999999633,0.009080602101875529
173,2.729999999999963,0.009086428285322376
174,2.739999999999963,0.009092013024923401
175,2.7499999999999627,0.009097356817422225
176,2.7599999999999625,0.00910246018574854
177,2.7699999999999623,0.009107323678755878
178,2.779999999999962,0.0091119478709542
179,2.789999999999962,0.009116333362237515
180,2.7999999999999616,0.009120480777606882
181,2.8099999999999614,0.009124390766888412
182,2.819999999999961,0.009128064004447179
183,2.829999999999961,0.009131501188896501
184,2.839999999999961,0.00913470304280319
185,2.8499999999999606,0.009137670312388501
186,2.8599999999999604,0.009140403767225563
187,2.86999999999996,0.009142904199932696
188,2.87999999999996,0.009145172425863254
189,2.8899999999999597,0.009147209282792123
190,2.8999999999999595,0.009149015630598688
191,2.9099999999999593,0.00915059235094684
192,2.919999999999959,0.009151940346961934
193,2.929999999999959,0.009153060542904748
194,2.9399999999999586,0.00915395388384291
195,2.9499999999999584,0.009154621335319722
196,2.959999999999958,0.009155063883020443
197,2.969999999999958,0.009155282532436474
198,2.979999999999958,0.009155278308527338
199,2.9899999999999576,0.009155052255380713
200,2.9999999999999574,0.009154605435870504
201,3.009999999999957,0.009153938931313478
202,3.019999999999957,0.009153053841124161
203,3.0299999999999567,0.009151951282468337
204,3.0399999999999565,0.009150632389915333
205,3.0499999999999563,0.00914909831508926
206,3.059999999999956,0.009147350226319075
207,3.069999999999956,0.009145389308287937
208,3.0799999999999557,0.009143216761681748
209,3.0899999999999554,0.009140833802837275
210,3.0999999999999552,0.009138241663389644
211,3.109999999999955,0.009135441589919517
212,3.119999999999955,0.00913243484360025
213,3.1299999999999546,0.009129222699844779
214,3.1399999999999544,0.009125806447952767
215,3.149999999999954,0.00912218739075773
216,3.159999999999954,0.009118366844274544
217,3.1699999999999537,0.009114346137347488
218,3.1799999999999535,0.009110126611298733
219,3.1899999999999533,0.009105709619577426
220,3.199999999999953,0.009101096527409579
221,3.209999999999953,0.00909628871144903
222,3.2199999999999527,0.009091287559429112
223,3.2299999999999525,0.009086094469815589
224,3.2399999999999523,0.00908071085146079
225,3.249999999999952,0.009075138123258998
226,3.259999999999952,0.009069377713803272
227,3.2699999999999516,0.009063431061043856
228,3.2799999999999514,0.009057299611948025
229,3.289999999999951,0.009050984822161883
230,3.299999999999951,0.009044488155673608
231,3.3099999999999508,0.009037811084479033
232,3.3199999999999505,0.009030955088248787
233,3.3299999999999503,0.009023921653997673
234,3.33999999999995,0.0090167122757563
235,3.34999999999995,0.009009328454244679
236,3.3599999999999497,0.009001771696548398
237,3.3699999999999495,0.00899404351579693
238,3.3799999999999493,0.00898614543084461
239,3.389999999999949,0.00897807896595395
240,3.399999999999949,0.00896984565048176
241,3.4099999999999486,0.00896144701856769
242,3.4199999999999484,0.008952884608825786
243,3.429999999999948,0.008944159964038481
244,3.439999999999948,0.008935274630853866
245,3.4499999999999478,0.008926230159485446
246,3.4599999999999476,0.008917028103415311
247,3.4699999999999473,0.008907670019099789
248,3.479999999999947,0.00889815746567872
249,3.489999999999947,0.008888492004687528
250,3.4999999999999467,0.008878675199772531
251,3.5099999999999465,0.008868708616409517
252,3.5199999999999463,0.008858593821625542
253,3.529999999999946,0.00884833238372393
254,3.539999999999946,0.008837925872012958
255,3.5499999999999456,0.008827375856537444
256,3.5599999999999454,0.008816683907814123
257,3.569999999999945,0.008805851596570302
258,3.579999999999945,0.008794880493485903
259,3.589999999999945,0.008783772168939273
260,3.5999999999999446,0.008772528192756373
261,3.6099999999999444,0.008761150133963393
262,3.619999999999944,0.00874963956054316
263,3.629999999999944,0.008737998039195064
264,3.6399999999999437,0.008726227135098566
265,3.6499999999999435,0.008714328411680404
266,3.6599999999999433,0.008702303430385371
267,3.669999999999943,0.00869015375045088
268,3.679999999999943,0.008677880928684965
269,3.6899999999999427,0.008665486519248373
270,3.6999999999999424,0.00865297207343991
271,3.7099999999999422,0.008640339139485646
272,3.719999999999942,0.008627589262332097
273,3.729999999999942,0.008614723983442664
274,3.7399999999999416,0.008601744840597973
275,3.7499999999999414,0.008588653367700195
276,3.759999999999941,0.0085754510945806
277,3.769999999999941,0.008562139546811048
278,3.7799999999999407,0.008548720245519375
279,3.7899999999999405,0.008535194707207991
280,3.7999999999999403,0.008521564443576754
281,3.80999999999994,0.008507830961348986
282,3.81999999999994,0.00849399576210162
283,3.8299999999999397,0.008480060342098507
284,3.8399999999999395,0.00846602619212794
285,3.8499999999999392,0.00845189479734341
286,3.859999999999939,0.008437667637107987
287,3.869999999999939,0.008423346184842646
288,3.8799999999999386,0.008408931907877797
289,3.8899999999999384,0.008394426267308484
290,3.899999999999938,0.008379830717853452
291,3.909999999999938,0.008365146707717232
292,3.9199999999999378,0.008350375678456078
293,3.9299999999999375,0.008335519064847346
294,3.9399999999999373,0.008320578294762196
295,3.949999999999937,0.008305554789042009
296,3.959999999999937,0.008290449961377866
297,3.9699999999999367,0.008275265218193783
298,3.9799999999999365,0.008260001958532883
299,3.9899999999999363,0.008244661573947452
300,3.999999999999936,0.00822924544839181
301,4.009999999999936,0.008213754958118845
302,4.019999999999936,0.008198191471579337
303,4.029999999999935,0.008182556349325035
304,4.039999999999935,0.00816685094391471
305,4.049999999999935,0.008151076599823209
306,4.059999999999935,0.008135234653353782
307,4.069999999999935,0.008119326432553604
308,4.079999999999934,0.008103353257132339
309,4.089999999999934,0.008087316438383273
310,4.099999999999934,0.00807121727910841
311,4.109999999999934,0.008055057073545563
312,4.1199999999999335,0.008038837107298944
313,4.129999999999933,0.008022558657272427
314,4.139999999999933,0.008006222991605761
315,4.149999999999933,0.007989831369613691
316,4.159999999999933,0.007973385041727678
317,4.169999999999932,0.00795688524944038
318,4.179999999999932,0.007940333225253211
319,4.189999999999932,0.007923730192626093
320,4.199999999999932,0.007907077365930116
321,4.209999999999932,0.00789037595040295
322,4.219999999999931,0.007873627142106463
323,4.229999999999931,0.007856832127887087
324,4.239999999999931,0.007839992085338927
325,4.249999999999931,0.007823108182768775
326,4.2599999999999305,0.007806181579163972
327,4.26999999999993,0.007789213424162621
328,4.27999999999993,0.007772204858025948
329,4.28999999999993,0.00775515701161326
330,4.29999999999993,0.007738071006358945
331,4.309999999999929,0.0077209479542515655
332,4.319999999999929,0.0077037889578159885
333,4.329999999999929,0.007686595110096418
334,4.339999999999929,0.007669367494642539
335,4.349999999999929,0.007652107185497461
336,4.359999999999928,0.007634815247187588
337,4.369999999999928,0.007617492734714528
338,4.379999999999928,0.007600140693549211
339,4.389999999999928,0.007582760159627667
340,4.3999999999999275,0.007565352159348897
341,4.409999999999927,0.007547917709574681
342,4.419999999999927,0.0075304578176306125
343,4.429999999999927,0.007512973481310119
344,4.439999999999927,0.007495465688878841
345,4.4499999999999265,0.0074779354190818974
346,4.459999999999926,0.007460383641152225
347,4.469999999999926,0.007442811314820663
348,4.479999999999926,0.007425219390327697
349,4.489999999999926,0.0074076088084369125
350,4.499999999999925,0.007389980500449931
351,4.509999999999925,0.007372335388222517
352,4.519999999999925,0.007354674384182827
353,4.529999999999925,0.007336998391350553
354,4.5399999999999245,0.007319308303357674
355,4.549999999999924,0.007301605004470695
356,4.559999999999924,0.007283889369614013
357,4.569999999999924,0.007266162264394781
358,4.579999999999924,0.007248424545129004
359,4.5899999999999235,0.007230677058868706
360,4.599999999999923,0.007212920643430657
361,4.609999999999923,0.007195156127426137
362,4.619999999999923,0.007177384330291656
363,4.629999999999923,0.007159606062321042
364,4.639999999999922,0.007141822124698559
365,4.649999999999922,0.0071240333095330954
366,4.659999999999922,0.00710624039989338
367,4.669999999999922,0.007088444169844185
368,4.679999999999922,0.007070645384483541
369,4.689999999999921,0.007052844799980735
370,4.699999999999921,0.007035043163615613
371,4.709999999999921,0.007017241213818258
372,4.719999999999921,0.006999439680210228
373,4.7299999999999205,0.0069816392836455875
374,4.73999999999992,0.006963840736253912
375,4.74999999999992,0.0069460447414834755
376,4.75999999999992,0.006928251994144699
377,4.76999999999992,0.006910463180455709
378,4.779999999999919,0.00689267897808719
379,4.789999999999919,0.006874900056208573
380,4.799999999999919,0.006857127075535039
381,4.809999999999919,0.006839360688374952
382,4.819999999999919,0.006821601538677297
383,4.829999999999918,0.006803850262081061
384,4.839999999999918,0.006786107485963913
385,4.849999999999918,0.006768373829491991
386,4.859999999999918,0.006750649903670205
387,4.8699999999999175,0.006732936311392686
388,4.879999999999917,0.006715233647494366
389,4.889999999999917,0.006697542498802332
390,4.899999999999917,0.006679863444187863
391,4.909999999999917,0.006662197054618882
392,4.919999999999916,0.006644543893212929
393,4.929999999999916,0.006626904515290467
394,4.939999999999916,0.006609279468428036
395,4.949999999999916,0.006591669292512563
396,4.959999999999916,0.006574074519795638
397,4.969999999999915,0.0065564956749472065
398,4.979999999999915,0.006538933275111356
399,4.989999999999915,0.006521387829960651
400,4.999999999999915,0.006503859841752014
401,5.0099999999999145,0.006486349805381072
402,5.019999999999914,0.006468858208439305
403,5.029999999999914,0.0064513855312689095
404,5.039999999999914,0.0064339322470191845
405,5.049999999999914,0.006416498821702317
406,5.0599999999999135,0.006399085714250368
407,5.069999999999913,0.006381693376571838
408,5.079999999999913,0.006364322253606861
409,5.089999999999913,0.006346972783385276
410,5.099999999999913,0.00632964539708333
411,5.109999999999912,0.006312340519079311
412,5.119999999999912,0.006295058567011657
413,5.129999999999912,0.006277799951835227
414,5.139999999999912,0.006260565077879597
415,5.1499999999999115,0.006243354342902403
416,5.159999999999911,0.006226168138145467
417,5.169999999999911,0.0062090068484078435
418,5.179999999999911,0.006191870852075838
419,5.189999999999911,0.006174760521198713
420,5.1999999999999105,0.006157676221543743
421,5.20999999999991,0.0061406183126452895
422,5.21999999999991,0.006123587147868685
423,5.22999999999991,0.00610658307446336
424,5.23999999999991,0.0060896064336201094
425,5.249999999999909,0.006072657560528305
426,5.259999999999909,0.006055736784431871
427,5.269999999999909,0.006038844428684388
428,5.279999999999909,0.006021980810807033
429,5.2899999999999086,0.006005146242540987
430,5.299999999999908,0.005988341029909477
431,5.309999999999908,0.005971565473268171
432,5.319999999999908,0.005954819867361012
433,5.329999999999908,0.005938104501378725
434,5.3399999999999075,0.005921419659011117
435,5.349999999999907,0.005904765618501998
436,5.359999999999907,0.005888142652707832
437,5.369999999999907,0.005871551029146104
438,5.379999999999907,0.0058549910100550665
439,5.389999999999906,0.005838462852445004
440,5.399999999999906,0.005821966808153242
441,5.409999999999906,0.005805503123897854
442,5.419999999999906,0.005789072041330909
443,5.429999999999906,0.005772673797091528
444,5.439999999999905,0.005756308622859124
445,5.449999999999905,0.005739976745406027
446,5.459999999999905,0.005723678386650897
447,5.469999999999905,0.005707413763709274
448,5.4799999999999045,0.005691183088947792
449,5.489999999999904,0.005674986570033178
450,5.499999999999904,0.0056588244099865645
451,5.509999999999904,0.005642696807232141
452,5.519999999999904,0.005626603955650525
453,5.529999999999903,0.005610546044626574
454,5.539999999999903,0.005594523259103061
455,5.549999999999903,0.0055785357796274615
456,5.559999999999903,0.005562583782404257
457,5.569999999999903,0.005546667439341775
458,5.579999999999902,0.005530786918104338
459,5.589999999999902,0.005514942382159063
460,5.599999999999902,0.005499133990825681
461,5.609999999999902,0.0054833618993224515
462,5.6199999999999015,0.005467626258817575
463,5.629999999999901,0.005451927216474341
464,5.639999999999901,0.005436264915498458
465,5.649999999999901,0.005420639495185963
466,5.659999999999901,0.005405051090970122
467,5.6699999999999005,0.005389499834466311
468,5.6799999999999,0.005373985853519888
469,5.6899999999999,0.00535850927224935
470,5.6999999999999,0.00534307021109513
471,5.7099999999999,0.0053276687868618715
472,5.719999999999899,0.005312305112763257
473,5.729999999999899,0.0052969792984679485
474,5.739999999999899,0.005281691450142948
475,5.749999999999899,0.005266441670496228
476,5.7599999999998985,0.00525123005882222
477,5.769999999999898,0.005236056711042566
478,5.779999999999898,0.005220921719750948
479,5.789999999999898,0.005205825174252321
480,5.799999999999898,0.005190767160609551
481,5.8099999999998975,0.005175747761681041
482,5.819999999999897,0.005160767057163698
483,5.829999999999897,0.005145825123634324
484,5.839999999999897,0.005130922034589696
485,5.849999999999897,0.0051160578604864445
486,5.859999999999896,0.005101232668780443
487,5.869999999999896,0.005086446523971907
488,5.879999999999896,0.005071699487635082
489,5.889999999999896,0.005056991618466242
490,5.8999999999998956,0.005042322972317047
491,5.909999999999895,0.005027693602235171
492,5.919999999999895,0.00501310355850084
493,5.929999999999895,0.00499855288866502
494,5.939999999999895,0.004984041637587772
495,5.9499999999998945,0.004969569847473764
496,5.959999999999894,0.004955137557909215
497,5.969999999999894,0.004940744805898537
498,5.979999999999894,0.004926391625900173
499,5.989999999999894,0.004912078049862467
500,5.999999999999893,0.004897804107258089
501,6.009999999999893,0.00488356982511987
502,6.019999999999893,0.0048693752280753325
503,6.029999999999893,0.004855220338380595
504,6.039999999999893,0.0048411051759545895
505,6.049999999999892,0.0048270297584126
506,6.059999999999892,0.0048129941010998925
507,6.069999999999892,0.004798998217124501
508,6.079999999999892,0.00478504211738973
509,6.0899999999998915,0.004771125810626638
510,6.099999999999891,0.004757249303426397
511,6.109999999999891,0.004743412600271698
512,6.119999999999891,0.0047296157035680965
513,6.129999999999891,0.0047158586136751635
514,6.13999999999989,0.004702141328937617
515,6.14999999999989,0.004688463845715247
516,6.15999999999989,0.004674826158413171
517,6.16999999999989,0.004661228259512124
518,6.17999999999989,0.004647670139597571
519,6.189999999999889,0.004634151787388901
520,6.199999999999889,0.004620673189768695
521,6.209999999999889,0.004607234331811032
522,6.219999999999889,0.004593835196809904
523,6.2299999999998885,0.004580475766307288
524,6.239999999999888,0.004567156020120865
525,6.249999999999888,0.004553875936371428
526,6.259999999999888,0.0045406354915099
527,6.269999999999888,0.004527434660344478
528,6.2799999999998875,0.004514273416066765
529,6.289999999999887,0.004501151730278355
530,6.299999999999887,0.004488069573016879
531,6.309999999999887,0.004475026912781172
532,6.319999999999887,0.004462023716557316
533,6.329999999999886,0.00444905994984343
534,6.339999999999886,0.004436135576674527
535,6.349999999999886,0.0044232505596471456
536,6.359999999999886,0.004410404859943638
537,6.3699999999998855,0.004397598437356181
538,6.379999999999885,0.00438483125031055
539,6.389999999999885,0.0043721032558895765
540,6.399999999999885,0.0043594144098563605
541,6.409999999999885,0.004346764666677337
542,6.4199999999998845,0.004334153979544591
543,6.429999999999884,0.004321582300398803
544,6.439999999999884,0.004309049579950963
545,6.449999999999884,0.004296555767704577
546,6.459999999999884,0.004284100811977224
547,6.469999999999883,0.004271684659921815
548,6.479999999999883,0.004259307257547972
549,6.489999999999883,0.004246968549742787
550,6.499999999999883,0.004234668480291402
551,6.5099999999998825,0.004222406991897723
552,6.519999999999882,0.004210184026204032
553,6.529999999999882,0.004197999523811584
554,6.539999999999882,0.004185853424299833
555,6.549999999999882,0.004173745666245677
556,6.5599999999998815,0.004161676187243572
557,6.569999999999881,0.004149644923923244
558,6.579999999999881,0.0041376518119696
559,6.589999999999881,0.004125696786140432
560,6.599999999999881,0.004113779780285077
561,6.60999999999988,0.004101900727362525
562,6.61999999999988,0.004090059559459042
563,6.62999999999988,0.0040782562078056465
564,6.63999999999988,0.004066490602796176
565,6.64999999999988,0.004054762674003605
566,6.659999999999879,0.004043072350197681
567,6.669999999999879,0.004031419559361376
568,6.679999999999879,0.004019804228707261
569,6.689999999999879,0.004008226284694333
570,6.6999999999998785,0.003996685653043733
571,6.709999999999878,0.0039851822587546664
572,6.719999999999878,0.003973716026120265
573,6.729999999999878,0.003962286878743164
574,6.739999999999878,0.003950894739550447
575,6.749999999999877,0.003939539530809259
576,6.759999999999877,0.003928221174141285
577,6.769999999999877,0.003916939590537788
578,6.779999999999877,0.003905694700373914
579,6.789999999999877,0.003894486423423166
580,6.799999999999876,0.0038833146788714336
581,6.809999999999876,0.003872179385331098
582,6.819999999999876,0.0038610804608547244
583,6.829999999999876,0.00385001782294872
584,6.8399999999998755,0.003838991388586576
585,6.849999999999875,0.0038280010742223736
586,6.859999999999875,0.003817046795803589
587,6.869999999999875,0.0038061284687841298
588,6.879999999999875,0.003795246008137043
589,6.8899999999998744,0.0037843993283668627
590,6.899999999999874,0.0037735883435223083
591,6.909999999999874,0.003762812967208076
592,6.919999999999874,0.0037520731125972426
593,6.929999999999874,0.0037413686924429868
594,6.939999999999873,0.0037306996190901763
595,6.949999999999873,0.0037200658044869196
596,6.959999999999873,0.0037094671601962496
597,6.969999999999873,0.0036989035974070443
598,6.9799999999998725,0.0036883750269451057
599,6.989999999999872,0.0036778813592842
600,6.999999999999872,0.0036674225045566816
601,7.009999999999872,0.003656998372564285
602,7.019999999999872,0.003646608872788435
603,7.0299999999998715,0.0036362539144004715
604,7.039999999999871,0.003625933406272013
605,7.049999999999871,0.0036156472569848857
606,7.059999999999871,0.0036053953748409395
607,7.069999999999871,0.003595177667871881
608,7.07999999999987,0.0035849940438488293
609,7.08999999999987,0.0035748444102915917
610,7.09999999999987,0.0035647286744782784
611,7.10999999999987,0.0035546467434543275
612,7.1199999999998695,0.003544598524041431
613,7.129999999999869,0.003534583922846753
614,7.139999999999869,0.0035246028462713685
615,7.149999999999869,0.0035146552005190825
616,7.159999999999869,0.003504740891605033
617,7.1699999999998685,0.0034948598253639078
618,7.179999999999868,0.0034850119074582853
619,7.189999999999868,0.003475197043386857
620,7.199999999999868,0.003465415138492342
621,7.209999999999868,0.0034556660979693714
622,7.219999999999867,0.0034459498268724817
623,7.229999999999867,0.0034362662301234215
624,7.239999999999867,0.003426615212519124
625,7.249999999999867,0.0034169966787386493
626,7.259999999999867,0.003407410533351047
627,7.269999999999866,0.003397856680822075
628,7.279999999999866,0.003388335025521603
629,7.289999999999866,0.003378845471730426
630,7.299999999999866,0.0033693879236472834
631,7.3099999999998655,0.0033599622853953915
632,7.319999999999865,0.003350568461029473
633,7.329999999999865,0.0033412063545418796
634,7.339999999999865,0.003331875869869393
635,7.349999999999865,0.0033225769108993636
636,7.359999999999864,0.0033133093814760703
637,7.369999999999864,0.0033040731854067605
638,7.379999999999864,0.003294868226467913
639,7.389999999999864,0.003285694408410878
640,7.399999999999864,0.003276551634967901
641,7.409999999999863,0.0032674398098580266
642,7.419999999999863,0.0032583588367923974
643,7.429999999999863,0.0032493086194801796
644,7.439999999999863,0.0032402890616338733
645,7.4499999999998625,0.0032313000669746536
646,7.459999999999862,0.0032223415392378042
647,7.469999999999862,0.003213413382177902
648,7.479999999999862,0.003204515499573796
649,7.489999999999862,0.0031956477952337957
650,7.4999999999998614,0.0031868101730006724
651,7.509999999999861,0.00317800253675625
652,7.519999999999861,0.0031692247904265293
653,7.529999999999861,0.0031604768379861104
654,7.539999999999861,0.003151758583462995
655,7.54999999999986,0.003143069930943163
656,7.55999999999986,0.003134410784574719
657,7.56999999999986,0.003125781048572672
658,7.57999999999986,0.0031171806272230046
659,7.5899999999998595,0.0031086094248869763
660,7.599999999999859,0.0031000673460052568
661,7.609999999999859,0.003091554295102045
662,7.619999999999859,0.003083070176789032
663,7.629999999999859,0.003074614895769378
664,7.6399999999998585,0.0030661883568415616
665,7.649999999999858,0.0030577904649031454
666,7.659999999999858,0.003049421124954551
667,7.669999999999858,0.0030410802421027006
668,7.679999999999858,0.0030327677215646
669,7.689999999999857,0.003024483468670849
670,7.699999999999857,0.003016227388869146
671,7.709999999999857,0.0030079993877275973
672,7.719999999999857,0.0029997993709381322
673,7.7299999999998565,0.0029916272443197113
674,7.739999999999856,0.002983482913821621
675,7.749999999999856,0.0029753662855264056
676,7.759999999999856,0.0029672772656532164
677,7.769999999999856,0.002959215760560634
678,7.7799999999998555,0.0029511816767497125
679,7.789999999999855,0.0029431749208668457
680,7.799999999999855,0.0029351953997066426
681,7.809999999999855,0.0029272430202147382
682,7.819999999999855,0.002919317689490465
683,7.829999999999854,0.002911419314789509
684,7.839999999999854,0.0029035478035266604
685,7.849999999999854,0.0028957030632783005
686,7.859999999999854,0.002887885001784827
687,7.869999999999854,0.002880093526953319
688,7.879999999999853,0.0028723285468597224
689,7.889999999999853,0.0028645899697514673
690,7.899999999999853,0.0028568777040495373
691,7.909999999999853,0.0028491916583508396
692,7.9199999999998525,0.0028415317414304483
693,7.929999999999852,0.0028338978622436963
694,7.939999999999852,0.0028262899299283345
695,7.949999999999852,0.0028187078538065937
696,7.959999999999852,0.002811151543387176
697,7.969999999999851,0.0028036209083673385
698,7.979999999999851,0.0027961158586346977
699,7.989999999999851,0.0027886363042690897
700,7.999999999999851,0.002781182155544667
701,8.00999999999985,0.002773753322931361
702,8.01999999999985,0.0027663497170969708
703,8.02999999999985,0.002758971248908612
704,8.03999999999985,0.0027516178294345107
705,8.04999999999985,0.002744289369945638
706,8.05999999999985,0.0027369857819173056
707,8.06999999999985,0.002729706977030766
708,8.079999999999849,0.0027224528671745967
709,8.089999999999849,0.002715223364446297
710,8.099999999999849,0.0027080183811536754
711,8.109999999999848,0.0027008378298163114
712,8.119999999999848,0.0026936816231668565
713,8.129999999999848,0.00268654967415243
714,8.139999999999848,0.002679441895935799
715,8.149999999999848,0.0026723582018967898
716,8.159999999999847,0.0026652985056334153
